1.761172749297259443e+01,7.089356244620927328e+01,0.000000000000000000e+00
1.778712124243850212e+01,7.558875373458830893e+01,0.000000000000000000e+00
1.794833167177557698e+01,7.156182149491829136e+01,0.000000000000000000e+00
1.796225902102066385e+01,8.236525549836632365e+01,0.000000000000000000e+00
1.805795679226848804e+01,7.049018319955658285e+01,0.000000000000000000e+00
1.821902056919174129e+01,7.741601287095835460e+01,0.000000000000000000e+00
1.864464846059138736e+01,9.280641479692087614e+01,0.000000000000000000e+00
1.868679021467899304e+01,7.392327758703530094e+01,0.000000000000000000e+00
1.875404838114046413e+01,7.739528785495028274e+01,0.000000000000000000e+00
1.893676535856048559e+01,8.955423374575639173e+01,0.000000000000000000e+00
1.899233802873578014e+01,9.307002757691427064e+01,0.000000000000000000e+00
1.907532976989905649e+01,6.006602297915125632e+01,0.000000000000000000e+00
1.910942121813713612e+01,7.138836930664810154e+01,0.000000000000000000e+00
1.947071715749870080e+01,6.794755339400748539e+01,0.000000000000000000e+00
1.947857358993234911e+01,7.716096851544924107e+01,0.000000000000000000e+00
1.959434541340548108e+01,8.797646026603898406e+01,0.000000000000000000e+00
1.963219312323266053e+01,6.819064505886625227e+01,0.000000000000000000e+00
1.977179590960409783e+01,9.146009663990393790e+01,0.000000000000000000e+00
2.019602891550051638e+01,7.546614263486220864e+01,0.000000000000000000e+00
2.055499008547754869e+01,5.534924746212760738e+01,0.000000000000000000e+00
2.063230610386228037e+01,6.008847113412095098e+01,0.000000000000000000e+00
2.069680050962008977e+01,9.994719276251865381e+01,0.000000000000000000e+00
2.085141128504926655e+01,2.981192084239520312e+01,0.000000000000000000e+00
2.108616345968744810e+01,6.299538645691031036e+01,0.000000000000000000e+00
2.140125631372201909e+01,8.939666414178856257e+01,0.000000000000000000e+00
2.160375556455339563e+01,8.622956045192779584e+01,0.000000000000000000e+00
2.160731141532504651e+01,4.897947367083408210e+01,0.000000000000000000e+00
2.171811893441397956e+01,6.310683322655268057e+01,0.000000000000000000e+00
2.180563854796489665e+01,8.572712935927492595e+01,0.000000000000000000e+00
2.199374649995976583e+01,9.069009482719530979e+01,0.000000000000000000e+00
2.207069582208901792e+01,8.352920159851720427e+01,0.000000000000000000e+00
2.232170179443762237e+01,5.870500916589180918e+01,0.000000000000000000e+00
2.235268652788420951e+01,8.030977176222097569e+01,0.000000000000000000e+00
2.245368494727440734e+01,5.646150747653574342e+01,0.000000000000000000e+00
2.274634395494246419e+01,8.145636002309501578e+01,0.000000000000000000e+00
2.287730242823211668e+01,7.950724031134714664e+01,0.000000000000000000e+00
2.322072953057573130e+01,4.965849226929570648e+01,0.000000000000000000e+00
2.332502455554829268e+01,7.597794969292650080e+01,0.000000000000000000e+00
2.335791241230951698e+01,6.172755666252813711e+01,0.000000000000000000e+00
2.352350171904776133e+01,9.554886566580816520e+01,0.000000000000000000e+00
2.355561032726090076e+01,9.711233562987703749e+01,0.000000000000000000e+00
2.367493890071790474e+01,6.210668502730501217e+01,0.000000000000000000e+00
2.422427220594142483e+01,5.359100134325383635e+01,0.000000000000000000e+00
2.445690940561611981e+01,6.173470582336319978e+01,0.000000000000000000e+00
2.462227402331228632e+01,7.598695082554471014e+01,0.000000000000000000e+00
2.468632593516153761e+01,8.327536606887332482e+01,0.000000000000000000e+00
2.475038506140544214e+01,9.054261485440716228e+01,1.000000000000000000e+00
2.488228013347093182e+01,6.112151349944914358e+01,0.000000000000000000e+00
2.502544626625602930e+01,9.002745692375535214e+01,0.000000000000000000e+00
2.513105619710793448e+01,8.150206951418569190e+01,0.000000000000000000e+00
2.524321217238231085e+01,8.399784868544756478e+01,0.000000000000000000e+00
2.539537441725215672e+01,6.993057759021634467e+01,0.000000000000000000e+00
2.543413337415467268e+01,7.537776268601587049e+01,0.000000000000000000e+00
2.564697544954265496e+01,8.588715733313577516e+01,0.000000000000000000e+00
2.566483249887565421e+01,8.662810195742494557e+01,0.000000000000000000e+00
2.569561907211365082e+01,8.669722714340288405e+01,1.000000000000000000e+00
2.571667271212398376e+01,9.594289450773912620e+01,0.000000000000000000e+00
2.573706716710222864e+01,9.231715719470139447e+01,1.000000000000000000e+00
2.606348154272614792e+01,6.138709486729977272e+01,0.000000000000000000e+00
2.632111645790870824e+01,6.581639052635971154e+01,0.000000000000000000e+00
2.658222154006617188e+01,7.315594249435422114e+01,0.000000000000000000e+00
2.686363960094508485e+01,9.052391603240991458e+01,0.000000000000000000e+00
2.702926520240151476e+01,6.896744382082088975e+01,0.000000000000000000e+00
2.705301150521343345e+01,7.655697621281524334e+01,1.000000000000000000e+00
2.710510557225051187e+01,7.711453062105232448e+01,0.000000000000000000e+00
2.743249558534796861e+01,7.274918112137773107e+01,0.000000000000000000e+00
2.743757013174705506e+01,7.018201854472890489e+01,0.000000000000000000e+00
2.755281916970104561e+01,7.866524105115249199e+01,1.000000000000000000e+00
2.785532045945763713e+01,7.434524862214931318e+01,0.000000000000000000e+00
2.791575412986696847e+01,6.828168399516246723e+01,1.000000000000000000e+00
2.799783548223765095e+01,6.626443420527392902e+01,0.000000000000000000e+00
2.815068201983005025e+01,9.747517862067523708e+01,1.000000000000000000e+00
2.816660635446656258e+01,6.679677095988836300e+01,0.000000000000000000e+00
2.829667222654046910e+01,7.826491327789115360e+01,0.000000000000000000e+00
2.843425956454533576e+01,8.768643261151471791e+01,0.000000000000000000e+00
2.846275722766506888e+01,4.904764801110619743e+01,0.000000000000000000e+00
2.854254145327612946e+01,6.909560171051775512e+01,1.000000000000000000e+00
2.858911758725535890e+01,7.489496306043824347e+01,0.000000000000000000e+00
2.900634359408120844e+01,8.127111598786108004e+01,0.000000000000000000e+00
2.910724721745661370e+01,7.753139056687265906e+01,0.000000000000000000e+00
2.916737518450159428e+01,8.614188385079134491e+01,1.000000000000000000e+00
2.943277280784615968e+01,7.606187556995220689e+01,0.000000000000000000e+00
2.952836079084911702e+01,8.250481475897244366e+01,0.000000000000000000e+00
2.979386217586998953e+01,8.362534842356672016e+01,0.000000000000000000e+00
2.988434547103899064e+01,8.416766689219035413e+01,0.000000000000000000e+00
3.010244915894155682e+01,3.286476449446789161e+01,1.000000000000000000e+00
3.012217173250838442e+01,5.649113444958102548e+01,0.000000000000000000e+00
3.021438055133259937e+01,5.110176036946684519e+01,0.000000000000000000e+00
3.025273826312567138e+01,6.108514262413299889e+01,0.000000000000000000e+00
3.036408382954817142e+01,7.613515469432417149e+01,0.000000000000000000e+00
3.048003177838315025e+01,5.220402125473240318e+01,0.000000000000000000e+00
3.058147944584728606e+01,9.258694600887977799e+00,0.000000000000000000e+00
3.068166716969634322e+01,2.475223021488610797e+01,0.000000000000000000e+00
3.079417559124584614e+01,2.725947989827063012e+01,0.000000000000000000e+00
3.103924960716346604e+01,4.800133308875837912e+01,1.000000000000000000e+00
3.106320609600880900e+01,3.618922416682752896e+01,1.000000000000000000e+00
3.106873915473552827e+01,2.085283888360246252e+01,0.000000000000000000e+00
3.148122233024623284e+01,3.736487701171513720e+01,0.000000000000000000e+00
3.154596167807343932e+01,4.351715971363911706e+01,0.000000000000000000e+00
3.168712675268591639e+01,5.089609790825647906e+01,1.000000000000000000e+00
3.173787064484053033e+01,4.407175468798784834e+01,0.000000000000000000e+00
3.177444822847593642e+01,4.509859574862113618e+01,1.000000000000000000e+00
3.196980964516193424e+01,3.136113888165490593e+01,0.000000000000000000e+00
3.198701646635916518e+01,5.838057963172057185e+01,1.000000000000000000e+00
3.207840078786759364e+01,5.538793134348139802e+01,0.000000000000000000e+00
3.210022761339132558e+01,6.145521761590278942e+01,0.000000000000000000e+00
3.219792344784732308e+01,5.894854805835602463e+01,0.000000000000000000e+00
3.226953102343321689e+01,3.670621086225126817e+01,0.000000000000000000e+00
3.229517740476628518e+01,2.658852170617225141e+01,1.000000000000000000e+00
3.255140397985736200e+01,4.001392538070793847e+01,0.000000000000000000e+00
3.259472156076269300e+01,3.613362625367666681e+01,0.000000000000000000e+00
3.267399509520928547e+01,3.773798887345655828e+01,0.000000000000000000e+00
3.269855644089162183e+01,6.355448597607698247e+01,0.000000000000000000e+00
3.271604188810435687e+01,5.892883258750413944e+01,0.000000000000000000e+00
3.308405216643809155e+01,4.820178343998524184e+01,1.000000000000000000e+00
3.326326330122340380e+01,4.484667197565465102e+01,1.000000000000000000e+00
3.343379668512226743e+01,4.029128275286547023e+01,1.000000000000000000e+00
3.349128203920697189e+01,5.337086928137941300e+01,1.000000000000000000e+00
3.362023466211749678e+01,8.638554268285912485e+01,0.000000000000000000e+00
3.432176837932802016e+01,6.205014764613557077e+01,0.000000000000000000e+00
3.442628899112413166e+01,4.404250234975056344e+01,0.000000000000000000e+00
3.453686860340134501e+01,4.509551665465946968e+01,1.000000000000000000e+00
3.460860812106997741e+01,5.417385381952310297e+01,1.000000000000000000e+00
3.502477298028473029e+01,5.023514497502975473e+01,1.000000000000000000e+00
3.538782879695727246e+01,5.512142093688813560e+01,1.000000000000000000e+00
3.541595324255858657e+01,2.360192656686921708e+01,1.000000000000000000e+00
3.541804800258832842e+01,3.407337237003140018e+01,1.000000000000000000e+00
3.563702465849571865e+01,6.656692862256393539e+01,1.000000000000000000e+00
3.566885525589935213e+01,8.865210433646889499e+01,1.000000000000000000e+00
3.571579846954318782e+01,3.463687632058550747e+01,1.000000000000000000e+00
3.589258394081225134e+01,6.386470229851927627e+01,0.000000000000000000e+00
3.619687851292957248e+01,5.323269123244424605e+01,0.000000000000000000e+00
3.629642449537851689e+01,6.585023652250978898e+01,1.000000000000000000e+00
3.631424531447939330e+01,7.359814756201063801e+01,0.000000000000000000e+00
3.667225822212157738e+01,5.265592620498556187e+01,1.000000000000000000e+00
3.672587211372664484e+01,3.831353572190523238e+01,1.000000000000000000e+00
3.681654923544009961e+01,4.234152778396489936e+01,1.000000000000000000e+00
3.709120386557946603e+01,7.692866017443189719e+01,1.000000000000000000e+00
3.726847727084030737e+01,3.508044692457390568e+01,1.000000000000000000e+00
3.744461008947288860e+01,3.845091330059755563e+01,1.000000000000000000e+00
3.769042639674804462e+01,2.347715012851879024e+01,0.000000000000000000e+00
3.779749925069601346e+01,5.105018082097299015e+01,0.000000000000000000e+00
3.783883226178604531e+01,5.503825389048912342e+01,1.000000000000000000e+00
3.876457593470342999e+01,6.039406206335578275e+01,1.000000000000000000e+00
3.891866656302515537e+01,8.402938631986415885e+01,1.000000000000000000e+00
3.900022369945715184e+01,2.644792767815485846e+01,1.000000000000000000e+00
3.906387996488138725e+01,4.703848575860518366e+01,1.000000000000000000e+00
3.927912282457047155e+01,3.378503957749643405e+01,1.000000000000000000e+00
3.939580957014914731e+01,4.534994628541202388e+01,1.000000000000000000e+00
3.945099136240273197e+01,5.971913388904629016e+01,1.000000000000000000e+00
3.948751087494059675e+01,7.105376956788256848e+01,1.000000000000000000e+00
3.984963928678275380e+01,5.888783519616800533e+01,1.000000000000000000e+00
4.020493691834025185e+01,7.632679832189580793e+01,1.000000000000000000e+00
4.032020850062054507e+01,4.062032272996581383e+01,1.000000000000000000e+00
4.039309228316787426e+01,4.523895327369294250e+01,1.000000000000000000e+00
4.050977032846411419e+01,3.566336966219694915e+01,1.000000000000000000e+00
4.053440897280758293e+01,2.355058809622606475e+01,1.000000000000000000e+00
4.097028547438150525e+01,4.890527317423710940e+00,1.000000000000000000e+00
4.111975269878031725e+01,4.720703300985580597e+01,0.000000000000000000e+00
4.126105979205452456e+01,5.786440232548375917e+01,0.000000000000000000e+00
4.141529088508880818e+01,5.522977170708253425e+01,0.000000000000000000e+00
4.198645637419849663e+01,1.240427576033864909e+01,1.000000000000000000e+00
4.268233533585370765e+01,7.023244413715075041e+01,1.000000000000000000e+00
4.292437917488711463e+01,4.293329714532609387e+01,1.000000000000000000e+00
4.311665299124295814e+01,4.521996180467876059e+01,0.000000000000000000e+00
4.556741300773682468e+01,3.261948508882429110e+01,1.000000000000000000e+00
4.576207480365847857e+01,4.525316863924414434e+01,1.000000000000000000e+00
4.599837895983023373e+01,5.832924595458282369e+01,1.000000000000000000e+00
4.608757262656727960e+01,6.149728286128419086e+01,1.000000000000000000e+00
4.864588750215138191e+01,5.438013443790070056e+01,1.000000000000000000e+00
4.908580424796771524e+01,3.759443616000434929e+01,1.000000000000000000e+00
4.974987820525119275e+01,4.865127044819660540e+01,0.000000000000000000e+00
5.122985038886470477e+01,5.236678893669484580e+01,1.000000000000000000e+00
5.377144269592664472e+01,6.198827224318095119e+01,1.000000000000000000e+00
5.969373532099631063e+01,3.389623660005586459e+01,1.000000000000000000e+00
6.124481514360647338e+01,5.606004733026599496e+01,1.000000000000000000e+00
